Code,ZipLow,ZipHigh
AU,4817,4817
AU,4818,4818
AU,4819,4819
AU,4820,4820
AU,4821,4821
AU,4822,4822
AU,4823,4823
AU,4824,4824
AU,4825,4825
AU,4828,4828
AU,4829,4829
AU,4830,4830
AU,4849,4849
AU,4850,4850
AU,4852,4852
AU,4854,4854
AU,4855,4855
AU,4856,4856
AU,4857,4857
AU,4858,4858
AU,4859,4859
AU,4860,4860
AU,4861,4861
AU,4865,4865
AU,4868,4868
AU,4869,4869
AU,4870,4870
AU,4871,4871
AU,4872,4872
AU,4873,4873
AU,4874,4874
AU,4875,4875
AU,4876,4876
AU,4877,4877
AU,4878,4878
AU,4879,4879
AU,4880,4880
AU,4881,4881
AU,4882,4882
AU,4883,4883
AU,4884,4884
AU,4885,4885
AU,4886,4886
AU,4887,4887
AU,4888,4888
AU,4890,4890
AU,4891,4891
AU,4895,4895
AU,5131,5131
AU,5132,5132
AU,5133,5133
AU,5134,5134
AU,5142,5142
AU,5153,5153
AU,5156,5156
AU,5157,5157
AU,5170,5170
AU,5171,5171
AU,5172,5172
AU,5173,5173
AU,5174,5174
AU,5201,5201
AU,5202,5202
AU,5203,5203
AU,5204,5204
AU,5210,5210
AU,5211,5211
AU,5212,5212
AU,5213,5213
AU,5214,5214
AU,5220,5220
AU,5221,5221
AU,5222,5222
AU,5223,5223
AU,5231,5231
AU,5232,5232
AU,5233,5233
AU,5234,5234
AU,5235,5235
AU,5236,5236
AU,5237,5237
AU,5238,5238
AU,5240,5240
AU,5241,5241
AU,5242,5242
AU,5243,5243
AU,5244,5244
AU,5245,5245
AU,5250,5250
AU,5251,5251
AU,5252,5252
AU,5253,5253
AU,5254,5254
AU,5255,5255
AU,5256,5256
AU,5259,5259
AU,5260,5260
AU,5261,5261
AU,5262,5262
AU,5263,5263
AU,5264,5264
AU,5265,5265
AU,5266,5266
AU,5267,5267
AU,5268,5268
AU,5269,5269
AU,5270,5270
AU,5271,5271
AU,5272,5272
AU,5273,5273
AU,5275,5275
AU,5276,5276
AU,5277,5277
AU,5278,5278
AU,5279,5279
AU,5280,5280
AU,5290,5290
AU,5291,5291
AU,5301,5301
AU,5302,5302
AU,5303,5303
AU,5304,5304
AU,5306,5306
AU,5307,5307
AU,5308,5308
AU,5309,5309
AU,5310,5310
AU,5311,5311
AU,5320,5320
AU,5321,5321
AU,5322,5322
AU,5330,5330
AU,5331,5331
AU,5332,5332
AU,5333,5333
AU,5340,5340
AU,5341,5341
AU,5342,5342
AU,5343,5343
AU,5344,5344
AU,5345,5345
AU,5346,5346
AU,5350,5350
AU,5351,5351
AU,5352,5352
AU,5353,5353
AU,5354,5354
AU,5355,5355
AU,5356,5356
AU,5357,5357
AU,5360,5360
AU,5371,5371
AU,5372,5372
AU,5373,5373
AU,5374,5374
AU,5381,5381
AU,5400,5400
AU,5401,5401
AU,5410,5410
AU,5411,5411
AU,5412,5412
AU,5413,5413
AU,5414,5414
AU,5415,5415
AU,5416,5416
AU,5417,5417
AU,5418,5418
AU,5419,5419
AU,5420,5420
AU,5421,5421
AU,5422,5422
AU,5431,5431
AU,5432,5432
AU,5433,5433
AU,5434,5434
AU,5440,5440
AU,5451,5451
AU,5452,5452
AU,5453,5453
AU,5454,5454
AU,5455,5455
AU,5460,5460
AU,5461,5461
AU,5462,5462
AU,5464,5464
AU,5470,5470
AU,5471,5471
AU,5472,5472
AU,5473,5473
AU,5480,5480
AU,5481,5481
AU,5482,5482
AU,5483,5483
AU,5485,5485
AU,5490,5490
AU,5491,5491
AU,5493,5493
AU,5495,5495
AU,5501,5501
AU,5502,5502
AU,5510,5510
AU,5520,5520
AU,5521,5521
AU,5522,5522
AU,5523,5523
AU,5540,5540
AU,5550,5550
AU,5552,5552
AU,5554,5554
AU,5555,5555
AU,5556,5556
AU,5558,5558
AU,5560,5560
AU,5570,5570
AU,5571,5571
AU,5572,5572
AU,5573,5573
AU,5575,5575
AU,5576,5576
AU,5577,5577
AU,5580,5580
AU,5581,5581
AU,5582,5582
AU,5583,5583
AU,5600,5600
AU,5601,5601
AU,5602,5602
AU,5603,5603
AU,5604,5604
AU,5605,5605
AU,5606,5606
AU,5607,5607
AU,5608,5608
AU,5609,5609
AU,5630,5630
AU,5631,5631
AU,5632,5632
AU,5633,5633
AU,5640,5640
AU,5641,5641
AU,5642,5642
AU,5650,5650
AU,5651,5651
AU,5652,5652
AU,5653,5653
AU,5654,5654
AU,5655,5655
AU,5660,5660
AU,5661,5661
AU,5670,5670
AU,5671,5671
AU,5680,5680
AU,5690,5690
AU,5700,5700
AU,5710,5710
AU,5720,5720
AU,5722,5722
AU,5723,5723
AU,5724,5724
AU,5725,5725
AU,5730,5730
AU,5731,5731
AU,5732,5732
AU,5733,5733
AU,5734,5734
AU,6037,6037
AU,6041,6044
AU,6069,6069
AU,6121,6121
AU,6122,6122
AU,6123,6123
AU,6124,6124
AU,6125,6125
AU,6126,6126
AU,6207,6207
AU,6208,6208
AU,6213,6213
AU,6214,6214
AU,6215,6215
AU,6218,6218
AU,6220,6220
AU,6221,6221
AU,6223,6223
AU,6224,6224
AU,6225,6225
AU,6226,6226
AU,6227,6227
AU,6228,6228
AU,6229,6229
AU,6230,6230
AU,6231,6231
AU,6232,6232
AU,6233,6233
AU,6236,6236
AU,6237,6237
AU,6239,6239
AU,6240,6240
AU,6243,6243
AU,6244,6244
AU,6251,6251
AU,6252,6252
AU,6253,6253
AU,6254,6254
AU,6255,6255
AU,6256,6256
AU,6258,6258
AU,6260,6260
AU,6262,6262
AU,6271,6271
AU,6275,6275
AU,6280,6280
AU,6281,6281
AU,6282,6282
AU,6284,6284
AU,6285,6285
AU,6286,6286
AU,6288,6288
AU,6290,6290
AU,6302,6302
AU,6304,6304
AU,6306,6306
AU,6308,6308
AU,6309,6309
AU,6311,6311
AU,6312,6312
AU,6313,6313
AU,6315,6315
AU,6316,6316
AU,6317,6317
AU,6318,6318
AU,6320,6320
AU,6321,6321
AU,6322,6322
AU,6323,6323
AU,6324,6324
AU,6326,6326
AU,6327,6327
AU,6328,6328
AU,6330,6330
AU,6331,6331
AU,6332,6332
AU,6333,6333
AU,6335,6335
AU,6336,6336
AU,6337,6337
AU,6338,6338
AU,6341,6341
AU,6343,6343
AU,6346,6346
AU,6348,6348
AU,6350,6350
AU,6351,6351
AU,6352,6352
AU,6353,6353
AU,6355,6355
AU,6356,6356
AU,6357,6357
AU,6358,6358
AU,6359,6359
AU,6361,6361
AU,6363,6363
AU,6365,6365
AU,6367,6367
AU,6368,6368
AU,6369,6369
AU,6370,6370
AU,6372,6372
AU,6373,6373
AU,6375,6375
AU,6383,6383
AU,6384,6384
AU,6386,6386
AU,6390,6390
AU,6391,6391
AU,6392,6392
AU,6393,6393
AU,6394,6394
AU,6395,6395
AU,6396,6396
AU,6397,6397
AU,6398,6398
AU,6401,6401
AU,6403,6403
AU,6405,6405
AU,6407,6407
AU,6409,6409
AU,6410,6410
AU,6411,6411
AU,6412,6412
AU,6413,6413
AU,6414,6414
AU,6415,6415
AU,6418,6418
AU,6419,6419
AU,6420,6420
AU,6421,6421
AU,6422,6422
AU,6423,6423
AU,6424,6424
AU,6425,6425
AU,6426,6426
AU,6427,6427
AU,6428,6428
AU,6429,6429
AU,6430,6430
AU,6431,6431
AU,6432,6432
AU,6433,6433
AU,6434,6434
AU,6436,6436
AU,6437,6437
AU,6438,6438
AU,6440,6440
AU,6442,6442
AU,6443,6443
AU,6445,6445
AU,6446,6446
AU,6447,6447
AU,6448,6448
AU,6450,6450
AU,6452,6452
AU,6460,6460
AU,6461,6461
AU,6462,6462
AU,6463,6463
AU,6465,6465
AU,6466,6466
AU,6467,6467
AU,6468,6468
AU,6470,6470
AU,6472,6472
AU,6473,6473
AU,6475,6475
AU,6476,6476
AU,6477,6477
AU,6479,6479
AU,6480,6480
AU,6484,6484
AU,6485,6485
AU,6487,6487
AU,6488,6488
AU,6489,6489
AU,6490,6490
AU,6501,6501
AU,6502,6502
AU,6503,6503
AU,6504,6504
AU,6505,6505
AU,6506,6506
AU,6507,6507
AU,6509,6509
AU,6510,6510
AU,6511,6511
AU,6512,6512
AU,6513,6513
AU,6514,6514
AU,6515,6515
AU,6516,6516
AU,6517,6517
AU,6518,6518
AU,6519,6519
AU,6521,6521
AU,6522,6522
AU,6525,6525
AU,6528,6528
AU,6530,6530
AU,6531,6531
AU,6532,6532
AU,6535,6535
AU,6536,6536
AU,6537,6537
AU,6556,6556
AU,6558,6558
AU,6560,6560
AU,6562,6562
AU,6564,6564
AU,6566,6566
AU,6567,6567
AU,6568,6568
AU,6569,6569
AU,6571,6571
AU,6572,6572
AU,6574,6574
AU,6575,6575
AU,6603,6603
AU,6605,6605
AU,6606,6606
AU,6608,6608
AU,6609,6609
AU,6612,6612
AU,6613,6613
AU,6614,6614
AU,6616,6616
AU,6620,6620
AU,6623,6623
AU,6625,6625
AU,6627,6627
AU,6628,6628
AU,6630,6630
AU,6631,6631
AU,6632,6632
AU,6635,6635
AU,6638,6638
AU,6639,6639
AU,6640,6640
AU,6642,6642
AU,6646,6646
AU,6701,6701
AU,6705,6705
AU,6707,6707
AU,6710,6710
AU,6712,6712
AU,6713,6713
AU,6714,6714
AU,6716,6716
AU,6718,6718
AU,6720,6720
AU,6721,6721
AU,6722,6722
AU,6725,6725
AU,6726,6726
AU,6728,6728
AU,6733,6733
AU,6740,6740
AU,6743,6743
AU,6751,6751
AU,6753,6753
AU,6754,6754
AU,6758,6758
AU,6760,6760
AU,6762,6762
AU,6765,6765
AU,6770,6770
AU,7020,7020
AU,7021,7021
AU,7022,7022
AU,7023,7023
AU,7024,7024
AU,7025,7025
AU,7026,7026
AU,7027,7027
AU,7030,7030
AU,7054,7054
AU,7109,7109
AU,7112,7112
AU,7113,7113
AU,7116,7116
AU,7117,7117
AU,7119,7119
AU,7120,7120
AU,7139,7139
AU,7140,7140
AU,7150,7150
AU,7151,7151
AU,7155,7155
AU,7162,7162
AU,7163,7163
AU,7171,7171
AU,7172,7172
AU,7173,7173
AU,7174,7174
AU,7175,7175
AU,7176,7176
AU,7177,7177
AU,7178,7178
AU,7179,7179
AU,7180,7180
AU,7182,7182
AU,7183,7183
AU,7184,7184
AU,7185,7185
AU,7186,7186
AU,7187,7187
AU,7190,7190
AU,7209,7209
AU,7210,7210
AU,7211,7211
AU,7212,7212
AU,7213,7213
AU,7214,7214
AU,7215,7215
AU,7216,7216
AU,7252,7252
AU,7253,7253
AU,7254,7254
AU,7255,7255
AU,7256,7256
AU,7257,7257
AU,7258,7258
AU,7259,7259
AU,7260,7260
AU,7261,7261
AU,7262,7262
AU,7263,7263
AU,7264,7264
AU,7265,7265
AU,7267,7267
AU,7268,7268
AU,7270,7270
AU,7275,7275
AU,7276,7276
AU,7277,7277
AU,7290,7290
AU,7291,7291
AU,7292,7292
AU,7300,7300
AU,7301,7301
AU,7302,7302
AU,7303,7303
AU,7304,7304
AU,7305,7305
AU,7306,7306
AU,7307,7307
AU,7310,7310
AU,7315,7315
AU,7316,7316
AU,7320,7320
AU,7321,7321
AU,7322,7322
AU,7325,7325
AU,7330,7330
AU,7331,7331
AU,7467,7467
AU,7468,7468
AU,7469,7469
AU,7470,7470
AT,2081,2084
AT,2091,2095
AT,2272,2276
AT,3871,3874
AT,3911,3911
AT,3925,3925
AT,4092,4092
AT,4161,4164
AT,4263,4263
AT,4463,4463
AT,4573,4575
AT,5505,5505
AT,5561,5563
AT,5572,5572
AT,5583,5585
AT,5591,5592
AT,5611,5611
AT,5752,5754
AT,6215,6215
AT,6652,6655
AT,6672,6673
AT,6675,6675
AT,6677,6677
AT,6682,6682
AT,6691,6691
AT,6708,6708
AT,6886,6886
AT,6888,6888
AT,6991,6993
AT,8663,8663
AT,8673,8674
AT,8762,8765
AT,8832,8832
AT,8971,8974
AT,8993,8993
AT,9363,9363
AT,9782,9782
AT,9931,9932
AT,9941,9942
AT,9961,9963
AT,9972,9972
AT,9974,9974
AT,9981,9981
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BS,,
BY,000000,220000
BY,220142,999999
BR,07500,07749
BR,07800,07999
BR,08900,08900
BR,08940,08940
BR,08970,08970
BR,08980,08980
BR,11210,11210
BR,11220,11220
BR,11230,11230
BR,11250,11250
BR,11600,11659
BR,11690,11699
BR,11730,11740
BR,11750,11750
BR,11760,11760
BR,11770,11770
BR,11790,11790
BR,11800,11800
BR,11850,11850
BR,11855,11855
BR,11860,11860
BR,11870,11870
BR,11900,11900
BR,11910,11910
BR,11920,11920
BR,11925,11925
BR,11930,11930
BR,11940,11940
BR,11955,11955
BR,11960,11960
BR,11970,11970
BR,11980,11980
BR,11990,11990
BR,11995,11995
BR,12120,12120
BR,12130,12130
BR,12150,12150
BR,12170,12170
BR,12180,12180
BR,12190,12190
BR,12270,12270
BR,12450,12450
BR,12460,12460
BR,12490,12490
BR,12525,12525
BR,12530,12530
BR,12540,12540
BR,12580,12580
BR,12615,12615
BR,12620,12620
BR,12630,12630
BR,12690,12690
BR,12700,12760
BR,12770,12770
BR,12800,12800
BR,12820,12820
BR,12830,12830
BR,12850,12850
BR,12870,12870
BR,12900,12930
BR,12935,12935
BR,12940,12955
BR,12960,12960
BR,12970,12970
BR,12975,12975
BR,12980,12980
BR,12990,12990
BR,12995,12995
BR,13160,13160
BR,13165,13165
BR,13250,13260
BR,13318,13319
BR,13350,13350
BR,13355,13355
BR,13360,13360
BR,13370,13370
BR,13380,13380
BR,13390,13390
BR,13440,13440
BR,13515,13515
BR,13517,13517
BR,13520,13520
BR,13525,13525
BR,13530,13530
BR,13535,13535
BR,13537,13537
BR,13540,13540
BR,13550,13550
BR,13578,13580
BR,13585,13585
BR,13590,13590
BR,13625,13629
BR,13645,13645
BR,13650,13650
BR,13670,13670
BR,13675,13675
BR,13690,13690
BR,13700,13700
BR,13705,13705
BR,13707,13707
BR,13710,13710
BR,13715,13715
BR,13720,13720
BR,13730,13750
BR,13755,13755
BR,13760,13760
BR,13770,13770
BR,13775,13775
BR,13780,13780
BR,13785,13785
BR,13790,13790
BR,13830,13830
BR,13835,13835
BR,13839,13839
BR,13855,13855
BR,13860,13860
BR,13870,13880
BR,13890,13890
BR,13895,13895
BR,13900,13910
BR,13915,13915
BR,13930,13930
BR,13940,13940
BR,13950,13950
BR,13960,13960
BR,13970,13986
BR,13988,13988
BR,13990,13990
BR,13995,13995
BR,14110,14110
BR,14115,14115
BR,14120,14120
BR,14180,14180
BR,14185,14185
BR,14200,14200
BR,14210,14210
BR,14230,14230
BR,14240,14240
BR,14250,14250
BR,14260,14260
BR,14270,14270
BR,14340,14340
BR,14350,14350
BR,14390,14390
BR,14420,14420
BR,14430,14430
BR,14445,14445
BR,14450,14450
BR,14475,14475
BR,14480,14480
BR,14490,14490
BR,14505,14505
BR,14508,14508
BR,14530,14530
BR,14540,14540
BR,14550,14550
BR,14570,14570
BR,14590,14590
BR,14600,14600
BR,14610,14610
BR,14640,14640
BR,14660,14660
BR,14670,14670
BR,14680,14680
BR,14690,14690
BR,14720,14720
BR,14725,14725
BR,14733,14733
BR,14740,14740
BR,14745,14745
BR,14760,14760
BR,14765,14765
BR,14770,14770
BR,14775,14775
BR,14780,14790
BR,14795,14795
BR,14812,14812
BR,14820,14820
BR,14825,14825
BR,14830,14830
BR,14835,14835
BR,14840,14840
BR,14850,14850
BR,14900,14900
BR,14904,14904
BR,14907,14907
BR,14910,14910
BR,14915,14915
BR,14920,14920
BR,14930,14930
BR,14935,14935
BR,14940,14940
BR,14945,14945
BR,14955,14955
BR,14960,14960
BR,14970,14970
BR,14980,14980
BR,14990,14990
BR,15105,15105
BR,15108,15108
BR,15115,15115
BR,15120,15120
BR,15125,15125
BR,15128,15128
BR,15135,15135
BR,15140,15140
BR,15145,15145
BR,15150,15150
BR,15152,15155
BR,15160,15160
BR,15175,15175
BR,15180,15180
BR,15190,15190
BR,15195,15195
BR,15200,15200
BR,15208,15208
BR,15210,15210
BR,15215,15215
BR,15220,15220
BR,15225,15225
BR,15230,15230
BR,15240,15240
BR,15250,15250
BR,15260,15260
BR,15265,15265
BR,15270,15270
BR,15275,15275
BR,15280,15280
BR,15285,15285
BR,15290,15290
BR,15300,15300
BR,15307,15307
BR,15310,15310
BR,15313,15313
BR,15315,15315
BR,15320,15320
BR,15330,15330
BR,15340,15340
BR,15360,15360
BR,15367,15367
BR,15374,15374
BR,15380,15380
BR,15385,15385
BR,15390,15390
BR,15405,15405
BR,15408,15408
BR,15410,15410
BR,15417,15417
BR,15420,15420
BR,15425,15425
BR,15430,15430
BR,15437,15437
BR,15440,15440
BR,15442,15442
BR,15445,15445
BR,15448,15448
BR,15450,15450
BR,15460,15460
BR,15470,15470
BR,15472,15472
BR,15475,15475
BR,15480,15480
BR,15490,15490
BR,15495,15495
BR,15500,15515
BR,15520,15520
BR,15525,15525
BR,15540,15540
BR,15545,15545
BR,15550,15550
BR,15560,15560
BR,15570,15570
BR,15575,15575
BR,15580,15580
BR,15617,15617
BR,15620,15620
BR,15625,15625
BR,15630,15630
BR,15635,15635
BR,15640,15640
BR,15650,15650
BR,15670,15670
BR,15680,15680
BR,15685,15685
BR,15688,15688
BR,15690,15690
BR,15701,15701
BR,15713,15713
BR,15715,15715
BR,15718,15718
BR,15720,15720
BR,15725,15725
BR,15730,15730
BR,15735,15735
BR,15740,15740
BR,15745,15745
BR,15748,15748
BR,15750,15750
BR,15755,15755
BR,15757,15757
BR,15760,15760
BR,15763,15763
BR,15765,15765
BR,15768,15768
BR,15770,15770
BR,15773,15773
BR,15775,15775
BR,15780,15780
BR,15783,15783
BR,15785,15785
BR,15790,15790
BR,15795,15795
BR,15820,15820
BR,15823,15823
BR,15825,15825
BR,15830,15830
BR,15835,15835
BR,15840,15840
BR,15843,15843
BR,15845,15845
BR,15850,15850
BR,15855,15855
BR,15860,15860
BR,15868,15868
BR,15870,15870
BR,15880,15880
BR,15885,15885
BR,15890,15890
BR,15900,15900
BR,15903,15903
BR,15905,15905
BR,15910,15910
BR,15915,15915
BR,15920,15920
BR,15930,15930
BR,15940,15940
BR,15945,15945
BR,15950,15950
BR,15953,15953
BR,15955,15955
BR,15960,15960
BR,15970,15970
BR,15980,15980
BR,15999,15999
BR,16140,16140
BR,16150,16150
BR,16210,16210
BR,16220,16220
BR,16230,16230
BR,16240,16240
BR,16250,16250
BR,16255,16255
BR,16265,16265
BR,16270,16270
BR,16280,16280
BR,16290,16290
BR,16310,16310
BR,16320,16320
BR,16330,16330
BR,16340,16340
BR,16350,16350
BR,16360,16360
BR,16380,16380
BR,16420,16420
BR,16440,16440
BR,16450,16450
BR,16455,16455
BR,16460,16460
BR,16480,16480
BR,16490,16490
BR,16500,16500
BR,16510,16510
BR,16520,16520
BR,16530,16530
BR,16570,16570
BR,16600,16600
BR,16603,16603
BR,16606,16606
BR,16610,16610
BR,16640,16640
BR,16650,16650
BR,16660,16660
BR,16670,16670
BR,16675,16675
BR,16690,16690
BR,16700,16700
BR,16710,16710
BR,16750,16750
BR,16790,16790
BR,16820,16820
BR,16830,16830
BR,16850,16850
BR,16855,16855
BR,16920,16920
BR,16940,16940
BR,16950,16950
BR,16980,16980
BR,17110,17110
BR,17120,17120
BR,17123,17123
BR,17150,17150
BR,17160,17160
BR,17170,17170
BR,17180,17180
BR,17190,17190
BR,17230,17230
BR,17240,17240
BR,17250,17250
BR,17260,17260
BR,17270,17270
BR,17282,17282
BR,17285,17285
BR,17288,17288
BR,17290,17290
BR,17300,17300
BR,17310,17310
BR,17320,17320
BR,17340,17340
BR,17350,17350
BR,17360,17360
BR,17370,17370
BR,17380,17380
BR,17390,17390
BR,17405,17405
BR,17410,17410
BR,17420,17420
BR,17450,17450
BR,17455,17455
BR,17480,17480
BR,17490,17490
BR,17550,17550
BR,17570,17570
BR,17580,17580
BR,17583,17583
BR,17585,17585
BR,17590,17590
BR,17600,17626
BR,17630,17630
BR,17650,17650
BR,17660,17660
BR,17670,17670
BR,17680,17680
BR,17685,17685
BR,17690,17690
BR,17705,17705
BR,17710,17710
BR,17720,17720
BR,17740,17740
BR,17790,17790
BR,17810,17810
BR,17815,17815
BR,17835,17835
BR,17840,17840
BR,17870,17870
BR,17890,17890
BR,17900,17900
BR,17905,17905
BR,17910,17910
BR,17920,17920
BR,17925,17925
BR,17930,17930
BR,17932,17932
BR,17935,17935
BR,17940,17940
BR,17945,17945
BR,17950,17950
BR,17960,17960
BR,17970,17970
BR,17980,17980
BR,17990,17990
BR,18141,18142
BR,18144,18146
BR,18150,18150
BR,18155,18155
BR,18160,18160
BR,18170,18170
BR,18180,18180
BR,18185,18185
BR,18190,18190
BR,18195,18195
BR,18217,18220
BR,18225,18225
BR,18227,18227
BR,18230,18230
BR,18240,18240
BR,18243,18243
BR,18245,18245
BR,18250,18250
BR,18255,18255
BR,18260,18260
BR,18265,18265
BR,18285,18285
BR,18288,18288
BR,18290,18290
BR,18295,18295
BR,18300,18310
BR,18315,18315
BR,18320,18320
BR,18323,18325
BR,18330,18330
BR,18360,18360
BR,18380,18380
BR,18385,18385
BR,18400,18420
BR,18425,18425
BR,18430,18430
BR,18433,18435
BR,18440,18440
BR,18445,18445
BR,18450,18450
BR,18460,18460
BR,18465,18465
BR,18468,18468
BR,18470,18470
BR,18475,18475
BR,18480,18480
BR,18490,18490
BR,18500,18500
BR,18505,18505
BR,18510,18510
BR,18520,18520
BR,18530,18530
BR,18535,18535
BR,18560,18560
BR,18565,18565
BR,18570,18570
BR,18575,18575
BR,18580,18580
BR,18590,18590
BR,18620,18620
BR,18630,18630
BR,18640,18640
BR,18655,18655
BR,18660,18660
BR,18670,18670
BR,18675,18675
BR,18688,18688
BR,18695,18695
BR,18710,18710
BR,18720,18720
BR,18725,18725
BR,18730,18730
BR,18740,18740
BR,18745,18745
BR,18760,18760
BR,18770,18770
BR,18775,18775
BR,18780,18780
BR,18785,18785
BR,18790,18790
BR,18794,18794
BR,18800,18800
BR,18810,18810
BR,18830,18830
BR,18840,18840
BR,18860,18860
BR,18870,18870
BR,18890,18890
BR,18900,18900
BR,18905,18905
BR,18910,18910
BR,18915,18915
BR,18935,18935
BR,18940,18940
BR,18950,18950
BR,18960,18960
BR,18970,18970
BR,18980,18980
BR,18990,18990
BR,19165,19165
BR,19190,19190
BR,19200,19200
BR,19208,19208
BR,19210,19210
BR,19220,19220
BR,19230,19230
BR,19250,19250
BR,19260,19260
BR,19265,19265
BR,19270,19270
BR,19273,19275
BR,19280,19280
BR,19295,19295
BR,19310,19310
BR,19330,19330
BR,19350,19350
BR,19380,19380
BR,19410,19410
BR,19430,19430
BR,19450,19450
BR,19490,19490
BR,19505,19505
BR,19510,19510
BR,19530,19530
BR,19535,19535
BR,19540,19540
BR,19560,19560
BR,19575,19575
BR,19580,19580
BR,19590,19590
BR,19610,19610
BR,19620,19620
BR,19640,19640
BR,19645,19645
BR,19680,19680
BR,19710,19710
BR,19720,19720
BR,19740,19740
BR,19750,19750
BR,19770,19770
BR,19840,19840
BR,19845,19845
BR,19860,19860
BR,19865,19865
BR,19870,19870
BR,19880,19880
BR,19882,19882
BR,19885,19885
BR,19890,19890
BR,19901,19920
BR,19940,19940
BR,19960,19960
BR,19970,19970
BR,19975,19975
BR,19990,19990
BR,23870,23870
BR,23880,23880
BR,23885,23885
BR,23890,23890
BR,23900,23907
BR,23909,23959
BR,23968,23968
BR,23970,23970
BR,23972,23972
BR,23975,23975
BR,25500,25780
BR,25800,25829
BR,25840,25840
BR,25845,25845
BR,25850,25850
BR,25855,25855
BR,25860,25860
BR,25865,25865
BR,25870,25870
BR,25875,25875
BR,25880,25880
BR,25882,25882
BR,25884,25884
BR,25886,25887
BR,25900,25900
BR,25915,25915
BR,25920,25920
BR,25925,25925
BR,25930,25930
BR,25935,25935
BR,25940,25940
BR,25950,25996
BR,25998,25998
BR,26000,26199
BR,26300,26600
BR,26650,26650
BR,26660,26660
BR,26700,26700
BR,26900,26900
BR,26910,26910
BR,26920,26920
BR,26950,26950
BR,26980,26980
BR,27000,27150
BR,27155,27155
BR,27160,27160
BR,27163,27163
BR,27165,27165
BR,27170,27170
BR,27175,27175
BR,27185,27185
BR,27190,27190
BR,27195,27195
BR,27197,27197
BR,27200,27460
BR,27465,27465
BR,27470,27470
BR,27472,27472
BR,27475,27475
BR,27500,27524
BR,27526,27529
BR,27531,27550
BR,27553,27553
BR,27555,27555
BR,27560,27560
BR,27565,27565
BR,27570,27570
BR,27580,27580
BR,27598,27598
BR,27600,27600
BR,27640,27640
BR,27645,27645
BR,27650,27650
BR,27655,27655
BR,27657,27657
BR,27660,27660
BR,27665,27665
BR,27670,27670
BR,27690,27690
BR,27700,27700
BR,27705,27705
BR,27720,27720
BR,27770,27770
BR,27900,27980
BR,27985,27985
BR,27987,27987
BR,27990,27990
BR,27995,27995
BR,27998,27998
BR,28000,28099
BR,28110,28110
BR,28115,28115
BR,28118,28118
BR,28120,28120
BR,28125,28125
BR,28140,28140
BR,28143,28143
BR,28145,28145
BR,28148,28148
BR,28155,28155
BR,28160,28160
BR,28165,28165
BR,28175,28175
BR,28178,28178
BR,28180,28180
BR,28195,28195
BR,28200,28200
BR,28220,28220
BR,28225,28225
BR,28230,28230
BR,28235,28235
BR,28240,28240
BR,28245,28245
BR,28250,28250
BR,28300,28300
BR,28330,28330
BR,28333,28333
BR,28335,28335
BR,28340,28340
BR,28345,28345
BR,28348,28348
BR,28350,28350
BR,28360,28360
BR,28365,28365
BR,28368,28368
BR,28370,28370
BR,28372,28372
BR,28375,28375
BR,28380,28380
BR,28383,28383
BR,28388,28388
BR,28390,28390
BR,28396,28396
BR,28398,28398
BR,28400,28400
BR,28405,28405
BR,28415,28415
BR,28420,28420
BR,28425,28425
BR,28430,28430
BR,28435,28435
BR,28440,28440
BR,28445,28445
BR,28450,28450
BR,28455,28455
BR,28460,28460
BR,28463,28463
BR,28466,28466
BR,28470,28470
BR,28473,28473
BR,28476,28476
BR,28480,28480
BR,28483,28483
BR,28485,28485
BR,28490,28490
BR,28495,28495
BR,28500,28500
BR,28510,28510
BR,28520,28520
BR,28525,28525
BR,28530,28530
BR,28540,28540
BR,28545,28545
BR,28550,28550
BR,28555,28555
BR,28557,28557
BR,28570,28570
BR,28575,28575
BR,28580,28580
BR,28585,28585
BR,28590,28590
BR,28595,28595
BR,28600,28637
BR,28640,28640
BR,28642,28642
BR,28644,28644
BR,28650,28650
BR,28655,28655
BR,28660,28660
BR,28662,28662
BR,28664,28664
BR,28666,28666
BR,28680,28680
BR,28685,28685
BR,28690,28690
BR,28695,28695
BR,28735,28735
BR,28740,28740
BR,28745,28745
BR,28750,28750
BR,28755,28755
BR,28757,28757
BR,28760,28760
BR,28765,28765
BR,28767,28767
BR,28770,28770
BR,28772,28772
BR,28774,28774
BR,28777,28779
BR,28800,28800
BR,28810,28810
BR,28820,28820
BR,28825,28825
BR,28830,28830
BR,28835,28835
BR,28860,28860
BR,28880,28880
BR,28890,28890
BR,28900,28924
BR,28927,28927
BR,28930,28930
BR,28940,28940
BR,28950,28950
BR,28960,28960
BR,28970,28970
BR,28975,28975
BR,28980,28980
BR,28990,28990
BR,28993,28993
BR,28997,28997
BR,29135,29135
BR,29138,29138
BR,29140,29159
BR,29185,29185
BR,29187,29228
BR,29230,29230
BR,29236,29236
BR,29238,29238
BR,29240,29240
BR,29242,29242
BR,29244,29244
BR,29246,29246
BR,29248,29248
BR,29250,29250
BR,29253,29253
BR,29255,29255
BR,29258,29260
BR,29263,29263
BR,29273,29273
BR,29276,29276
BR,29278,29278
BR,29280,29280
BR,29283,29283
